,chiller_power,cooling_capacity,uncontrollable_power,oat,time,ice_mass,t_cc_out,price,whole_building_power,whole_building_power_opt,state_of_charge,charging_rate,discharging_rate,rated_power,peak_load,peak_load_opt
82,8.40007814354114,33.701299104187406,88.16556666666668,82.4,2017-08-24 10:00:00,1.5,26.33979906847745,15.925,96.56564481020781,88.16556579233642,41.58557439817822,0.0,8.400079017871379,8.400079017871379,104.33768999430484,94.43894516035634
83,9.649881266949636,37.615257703563906,90.13353333333332,84.2,2017-08-24 11:00:00,1.5,31.822983989162775,15.925,99.78341460028295,90.13353243932342,38.011072688445715,0.0,9.649882160959548,9.649882160959548,104.33768999430484,94.43894516035634
84,10.790483496715341,39.878590820952866,91.46543333333334,87.8,2017-08-24 12:00:00,1.5,57.271882781973396,9.083333333,102.25591683004868,93.64322877841202,33.90473985399485,0.0,8.612688051636662,8.612688051636662,104.33768999430484,94.43894516035634
85,11.472146511104555,41.991532882672516,91.4295,87.8,2017-08-24 13:00:00,1.5,68.33420738982403,15.925,102.90164651110456,93.00290169135573,30.23976621500052,0.0,9.898744816662028,9.898744819748828,104.33768999430484,94.43894516035634
86,13.578301273966757,47.11612674410018,88.85646666666666,89.6,2017-08-24 14:00:00,1.5,-319.0032650944245,15.925,102.43476794063342,92.5360231208846,26.02753437680953,0.0,9.898744816662028,9.898744819748828,104.33768999430484,94.43894516035634
87,17.12188999430485,56.043323102121114,87.21579999999999,89.6,2017-08-24 15:00:00,1.5,-36.009351039805324,15.925,104.33768999430484,94.43894516035634,21.81530253861854,0.0,9.898744823998427,9.898744833948495,104.33768999430484,94.43894516035634
88,16.951332013492447,56.75138597469889,84.75416666666668,87.8,2017-08-24 16:00:00,1.5,-57.231833154917496,15.925,101.70549868015912,91.8067538604103,17.60307069438514,0.0,9.898744816662028,9.898744819748828,104.33768999430484,94.43894516035634
89,15.178355871763115,56.14242992707217,81.90433333333333,80.6,2017-08-24 17:00:00,1.5,56.48389687885136,9.083333333,97.08268920509644,89.11421767878069,13.390838856194147,0.0,7.968471526315755,7.968471526315755,104.33768999430484,94.43894516035634
90,4.698461168514279,18.56225274820619,76.1955,73.4,2017-08-24 18:00:00,1.5,28.94352043898482,9.083333333,80.89396116851428,80.89396128015048,10.0,1.1019052737197705e-07,0.0,-1.1163618332925916e-07,104.33768999430484,94.43894516035634
91,3.9697212353642533,14.16486972177207,76.72726666666667,71.6,2017-08-24 19:00:00,1.5,150.83643759224614,9.083333333,80.69698790203091,80.6969879391519,10.0,3.598209723347058e-08,0.0,-3.7120983461872604e-08,104.33768999430484,94.43894516035634
92,3.6680629767884545,12.79154175659456,76.53486666666666,68.0,2017-08-24 20:00:00,1.5,-762.895274912526,9.083333333,80.20292964345511,80.20292967051334,10.0,2.6157070917191975e-08,0.0,-2.7058233403171822e-08,104.33768999430484,94.43894516035634
93,3.7602504356539344,13.493124906326589,75.32456666666667,68.0,2017-08-24 21:00:00,1.5,118.11236652183345,9.083333333,79.0848171023206,79.08481712355675,10.0,2.054652758595687e-08,0.0,-2.1236153141909883e-08,104.33768999430484,94.43894516035634
94,2.817290563594157,6.22494904765527,74.50723333333333,64.4,2017-08-24 22:00:00,1.5,-0.39425984973111844,9.083333333,77.32452389692749,77.32452391413544,10.0,1.672663603191134e-08,0.0,-1.7207954121454777e-08,104.33768999430484,94.43894516035634
95,2.773821335524662,5.777259520194001,72.65116666666667,64.4,2017-08-24 23:00:00,1.5,0.28505398029416873,4.675,75.42498800219133,75.42498800219133,10.0,1.4285729524720335e-09,1.4285710099172713e-09,-1.942554762167793e-15,104.33768999430484,94.43894516035634
96,2.2986769649225236,2.50171629155034,72.09811111111111,57.2,2017-08-25 00:00:00,1.5,3.136427855769473,4.675,74.39678807603363,83.70998357096148,10.0,9.313195489676524,0.0,-9.313195494927852,96.87234031794776,86.97359548403702
97,2.311788511841516,2.0742895932728618,69.62861111111111,59.0,2017-08-25 01:00:00,1.5,3.434728331722816,4.675,71.94039962295263,81.25359511788048,13.963061912735256,9.313195489676524,0.0,-9.313195494927852,96.87234031794776,86.97359548403702
98,2.3117259054538013,2.0734841447778525,68.80941666666666,59.0,2017-08-25 02:00:00,1.5,3.435197163180239,4.675,71.12114257212046,80.43433806704832,17.926123825470512,9.313195489676524,0.0,-9.313195494927852,96.87234031794776,86.97359548403702
99,2.4299727746093436,2.972487741472051,68.20502777777777,60.8,2017-08-25 03:00:00,1.5,2.895600436163029,4.675,70.63500055238711,79.94819604731497,21.889185738205768,9.313195489676524,0.0,-9.313195494927852,96.87234031794776,86.97359548403702
100,2.562249075368667,3.9844609405647704,68.52063888888888,62.6,2017-08-25 04:00:00,1.5,2.161274149507064,4.675,71.08288796425755,80.39608345918539,25.852247650941024,9.313195489676524,0.0,-9.313195494927852,96.87234031794776,86.97359548403702
101,2.955069865309482,8.514397579153194,69.42505555555556,60.8,2017-08-25 05:00:00,1.5,-8.639272020587477,4.675,72.38012542086504,81.6933209157929,29.81530956367628,9.313195489676522,0.0,-9.313195494927852,96.87234031794776,86.97359548403702
102,5.621849788669747,25.55283327312465,70.57002777777778,66.2,2017-08-25 06:00:00,1.5,16.57555513697153,4.675,76.19187756644753,85.50507306137537,33.778371476411536,9.313195489676518,0.0,-9.313195494927847,96.87234031794776,86.97359548403702
103,9.088965021045269,38.81950104886782,74.41202777777778,75.2,2017-08-25 07:00:00,1.5,19.909801350008653,4.675,83.50099279882305,86.97359547960716,37.74143338914679,3.4726026787840554,0.0,-3.4726026807841155,96.87234031794776,86.97359548403702
104,7.705989458926324,32.12774055758262,77.37030555555556,78.8,2017-08-25 08:00:00,1.5,21.84455222473237,4.675,85.07629501448189,86.97359547960716,39.219136657565564,1.8973004631252146,0.0,-1.8973004651252663,96.87234031794776,86.97359548403702
105,8.649455068110928,34.65791604995424,79.37238888888889,82.4,2017-08-25 09:00:00,1.5,26.531374070170752,9.083333333,88.02184395699982,86.97359547670835,40.026498557618865,0.0,1.0482484802914247,1.0482484802914742,96.87234031794776,86.97359548403702
106,8.891599790724465,34.89564102491697,81.49252777777778,84.2,2017-08-25 10:00:00,1.5,30.282573266565716,15.925,90.38412756850225,84.89000778534002,39.580435374516114,1.2888331370895844e-13,5.494119783162356,5.494119783162228,96.87234031794776,86.97359548403702
107,10.725162722935403,39.67183394721257,83.57438888888889,87.8,2017-08-25 11:00:00,1.5,56.45876251866859,15.925,94.2995516118243,86.1113121296725,37.242512062532185,0.0,8.188239482151781,8.188239482151804,96.87234031794776,86.97359548403702
108,12.464132468409854,43.10948047733459,83.43152777777777,91.4,2017-08-25 12:00:00,1.5,-229.98930477715737,9.083333333,95.89566024618763,86.97359547670814,33.75815483608461,0.0,8.922064769479446,8.92206476947949,96.87234031794776,86.97359548403702
109,13.709438938058858,46.48340125269433,81.1555,91.4,2017-08-25 13:00:00,1.5,-82.39013283861169,15.925,94.86493893805886,86.164076822893,29.961531529923125,0.0,8.700862115165842,8.70086211516587,96.87234031794776,86.97359548403702
110,14.806217690202859,49.30751275014992,80.69241666666666,91.4,2017-08-25 14:00:00,1.5,-50.511437415020424,15.925,95.49863435686952,86.3808002036595,26.259037012831264,0.0,9.117834153209973,9.11783415321001,96.87234031794776,86.97359548403702
111,17.12188999430485,56.043323102121114,78.93175,89.6,2017-08-25 15:00:00,1.5,-36.009351039805324,15.925,96.05363999430485,86.59957672034622,22.379107585933387,0.0,9.454063273958567,9.454063273958623,96.87234031794776,86.97359548403702
112,18.019260348474877,58.13090421714444,78.54674999999999,89.6,2017-08-25 16:00:00,1.5,-28.572004643160238,15.925,96.56601034847486,86.827915406119,18.356101937440357,0.0,9.738094942355726,9.738094942355861,96.87234031794776,86.97359548403702
113,19.778618095725545,62.05943819336923,77.09372222222221,89.6,2017-08-25 17:00:00,1.5,-19.849663991568132,9.083333333,96.87234031794776,86.97359548403702,14.21223174920382,0.0,9.898744823961836,9.898744833910747,96.87234031794776,86.97359548403702
114,5.843983751518887,22.53582050698196,72.70241666666666,82.4,2017-08-25 18:00:00,1.5,34.70932471181621,9.083333333,78.54640041818556,78.54640049334185,10.0,7.376950195731908e-08,0.0,-7.515630034573596e-08,96.87234031794776,86.97359548403702
115,4.236969491142097,15.140485712659002,73.24819444444445,75.2,2017-08-25 19:00:00,1.5,140.67252620743392,9.083333333,77.48516393558654,77.48516402301088,10.0,8.613535394694743e-08,0.0,-8.742433344692896e-08,96.87234031794776,86.97359548403702
116,3.949284907452254,13.577487267111698,71.9075,73.4,2017-08-25 20:00:00,1.5,-150.76500743805727,9.083333333,75.85678490745225,75.8567849344318,10.0,2.5964367302263176e-08,0.0,-2.697955795465767e-08,96.87234031794776,86.97359548403702
